sign,decan,ingress_date,ingress_longitude,egress_date,egress_longitude
Aquarius,3,2065-02-08T05:24:50.625000+00:00,320.000,2065-02-18T02:48:02.812500+00:00,330.000
Pisces,1,2065-02-18T02:48:02.812500+00:00,330.000,2065-02-28T01:14:52.968750+00:00,340.000
Pisces,2,2065-02-28T01:14:52.968750+00:00,340.000,2065-03-10T00:41:50.156250+00:00,350.000
Pisces,3,2065-03-10T00:41:50.156250+00:00,350.000,2065-03-20T01:28:46.171875+00:00,0.000
Aries,1,2065-03-20T01:28:46.171875+00:00,0.000,2065-03-30T03:40:36.328125+00:00,10.000
Aries,2,2065-03-30T03:40:36.328125+00:00,10.000,2065-04-09T07:08:54.375000+00:00,20.000
Aries,3,2065-04-09T07:08:54.375000+00:00,20.000,2065-04-19T12:06:30.234375+00:00,30.000
Taurus,1,2065-04-19T12:06:30.234375+00:00,30.000,2065-04-29T18:28:49.687500+00:00,40.000
Taurus,2,2065-04-29T18:28:49.687500+00:00,40.000,2065-05-10T02:01:17.343750+00:00,50.000
Taurus,3,2065-05-10T02:01:17.343750+00:00,50.000,2065-05-20T10:51:26.718750+00:00,60.000
Gemini,1,2065-05-20T10:51:26.718750+00:00,60.000,2065-05-30T20:41:43.125000+00:00,70.000
Gemini,2,2065-05-30T20:41:43.125000+00:00,70.000,2065-06-10T07:15:14.062500+00:00,80.000
Gemini,3,2065-06-10T07:15:14.062500+00:00,80.000,2065-06-20T18:33:02.812500+00:00,90.000
Cancer,1,2065-06-20T18:33:02.812500+00:00,90.000,2065-07-01T06:09:08.437500+00:00,100.000
Cancer,2,2065-07-01T06:09:08.437500+00:00,100.000,2065-07-11T17:47:20.625000+00:00,110.000
Cancer,3,2065-07-11T17:47:20.625000+00:00,110.000,2065-07-22T05:25:01.171875+00:00,120.000
Leo,1,2065-07-22T05:25:01.171875+00:00,120.000,2065-08-01T16:31:45.468750+00:00,130.000
Leo,2,2065-08-01T16:31:45.468750+00:00,130.000,2065-08-12T02:59:17.812500+00:00,140.000
Leo,3,2065-08-12T02:59:17.812500+00:00,140.000,2065-08-22T12:41:50.156250+00:00,150.000
Virgo,1,2065-08-22T12:41:50.156250+00:00,150.000,2065-09-01T21:13:21.562500+00:00,160.000
Virgo,2,2065-09-01T21:13:21.562500+00:00,160.000,2065-09-12T04:35:16.406250+00:00,170.000
Virgo,3,2065-09-12T04:35:16.406250+00:00,170.000,2065-09-22T10:43:21.562500+00:00,180.000
Libra,1,2065-09-22T10:43:21.562500+00:00,180.000,2065-10-02T15:19:30.703125+00:00,190.000
Libra,2,2065-10-02T15:19:30.703125+00:00,190.000,2065-10-12T18:35:30.468750+00:00,200.000
Libra,3,2065-10-12T18:35:30.468750+00:00,200.000,2065-10-22T20:30:17.578125+00:00,210.000
Scorpio,1,2065-10-22T20:30:17.578125+00:00,210.000,2065-11-01T20:56:50.156250+00:00,220.000
Scorpio,2,2065-11-01T20:56:50.156250+00:00,220.000,2065-11-11T20:14:38.906250+00:00,230.000
Scorpio,3,2065-11-11T20:14:38.906250+00:00,230.000,2065-11-21T18:27:14.765625+00:00,240.000
Sagittarius,1,2065-11-21T18:27:14.765625+00:00,240.000,2065-12-01T15:35:19.921875+00:00,250.000
Sagittarius,2,2065-12-01T15:35:19.921875+00:00,250.000,2065-12-11T12:03:52.031250+00:00,260.000
Sagittarius,3,2065-12-11T12:03:52.031250+00:00,260.000,2065-12-21T08:01:17.343750+00:00,270.000
Capricorn,1,2065-12-21T08:01:17.343750+00:00,270.000,2065-12-31T03:31:27.890625+00:00,280.000
Capricorn,2,2065-12-31T03:31:27.890625+00:00,280.000,2066-01-09T23:01:38.437500+00:00,290.000
Capricorn,3,2066-01-09T23:01:38.437500+00:00,290.000,2066-01-19T18:42:42.890625+00:00,300.000
Aquarius,1,2066-01-19T18:42:42.890625+00:00,300.000,2066-01-29T14:38:12.187500+00:00,310.000
Aquarius,2,2066-01-29T14:38:12.187500+00:00,310.000,2066-02-08T11:14:28.359375+00:00,320.000
Aquarius,3,2066-02-08T11:14:28.359375+00:00,320.000,2066-02-18T08:41:22.031250+00:00,330.000
Pisces,1,2066-02-18T08:41:22.031250+00:00,330.000,2066-02-28T06:59:14.296875+00:00,340.000
Pisces,2,2066-02-28T06:59:14.296875+00:00,340.000,2066-03-10T06:30:45.703125+00:00,350.000
Pisces,3,2066-03-10T06:30:45.703125+00:00,350.000,2066-03-20T07:20:30.468750+00:00,0.000
Aries,1,2066-03-20T07:20:30.468750+00:00,0.000,2066-03-30T09:23:43.828125+00:00,10.000
Aries,2,2066-03-30T09:23:43.828125+00:00,10.000,2066-04-09T12:56:57.187500+00:00,20.000
Aries,3,2066-04-09T12:56:57.187500+00:00,20.000,2066-04-19T17:55:46.875000+00:00,30.000
Taurus,1,2066-04-19T17:55:46.875000+00:00,30.000,2066-04-30T00:10:11.718750+00:00,40.000
Taurus,2,2066-04-30T00:10:11.718750+00:00,40.000,2066-05-10T07:49:41.250000+00:00,50.000
Taurus,3,2066-05-10T07:49:41.250000+00:00,50.000,2066-05-20T16:38:05.156250+00:00,60.000
Gemini,1,2066-05-20T16:38:05.156250+00:00,60.000,2066-05-31T02:21:51.328125+00:00,70.000
Gemini,2,2066-05-31T02:21:51.328125+00:00,70.000,2066-06-10T13:03:27.421875+00:00,80.000
Gemini,3,2066-06-10T13:03:27.421875+00:00,80.000,2066-06-21T00:17:03.046875+00:00,90.000
Cancer,1,2066-06-21T00:17:03.046875+00:00,90.000,2066-07-01T11:49:16.640625+00:00,100.000
Cancer,2,2066-07-01T11:49:16.640625+00:00,100.000,2066-07-11T23:36:05.625000+00:00,110.000
Cancer,3,2066-07-11T23:36:05.625000+00:00,110.000,2066-07-22T11:06:54.843750+00:00,120.000
Leo,1,2066-07-22T11:06:54.843750+00:00,120.000,2066-08-01T22:14:00.234375+00:00,130.000
Leo,2,2066-08-01T22:14:00.234375+00:00,130.000,2066-08-12T08:49:06.093750+00:00,140.000
Leo,3,2066-08-12T08:49:06.093750+00:00,140.000,2066-08-22T18:24:15.468750+00:00,150.000
Virgo,1,2066-08-22T18:24:15.468750+00:00,150.000,2066-09-02T02:59:38.906250+00:00,160.000
Virgo,2,2066-09-02T02:59:38.906250+00:00,160.000,2066-09-12T10:27:11.250000+00:00,170.000
Virgo,3,2066-09-12T10:27:11.250000+00:00,170.000,2066-09-22T16:27:32.343750+00:00,180.000
Libra,1,2066-09-22T16:27:32.343750+00:00,180.000,2066-10-02T21:10:11.718750+00:00,190.000
Libra,2,2066-10-02T21:10:11.718750+00:00,190.000,2066-10-13T00:29:21.328125+00:00,200.000
Libra,3,2066-10-13T00:29:21.328125+00:00,200.000,2066-10-23T02:17:06.562500+00:00,210.000
Scorpio,1,2066-10-23T02:17:06.562500+00:00,210.000,2066-11-02T02:50:30.468750+00:00,220.000
Scorpio,2,2066-11-02T02:50:30.468750+00:00,220.000,2066-11-12T02:09:22.500000+00:00,230.000
Scorpio,3,2066-11-12T02:09:22.500000+00:00,230.000,2066-11-22T00:14:14.296875+00:00,240.000
Sagittarius,1,2066-11-22T00:14:14.296875+00:00,240.000,2066-12-01T21:28:49.687500+00:00,250.000
Sagittarius,2,2066-12-01T21:28:49.687500+00:00,250.000,2066-12-11T17:57:42.890625+00:00,260.000
Sagittarius,3,2066-12-11T17:57:42.890625+00:00,260.000,2066-12-21T13:46:10.312500+00:00,270.000
Capricorn,1,2066-12-21T13:46:10.312500+00:00,270.000,2066-12-31T09:21:47.812500+00:00,280.000
Capricorn,2,2066-12-31T09:21:47.812500+00:00,280.000,2067-01-10T04:52:08.906250+00:00,290.000
Capricorn,3,2067-01-10T04:52:08.906250+00:00,290.000,2067-01-20T00:23:33.281250+00:00,300.000
Aquarius,1,2067-01-20T00:23:33.281250+00:00,300.000,2067-01-29T20:23:47.343750+00:00,310.000
Aquarius,2,2067-01-29T20:23:47.343750+00:00,310.000,2067-02-08T17:00:35.156250+00:00,320.000
Aquarius,3,2067-02-08T17:00:35.156250+00:00,320.000,2067-02-18T14:17:59.296875+00:00,330.000
Pisces,1,2067-02-18T14:17:59.296875+00:00,330.000,2067-02-28T12:40:46.875000+00:00,340.000
Pisces,2,2067-02-28T12:40:46.875000+00:00,340.000,2067-03-10T12:13:11.015625+00:00,350.000
Pisces,3,2067-03-10T12:13:11.015625+00:00,350.000,2067-03-20T12:54:18.984375+00:00,0.000
Aries,1,2067-03-20T12:54:18.984375+00:00,0.000,2067-03-30T15:03:52.031250+00:00,10.000
Aries,2,2067-03-30T15:03:52.031250+00:00,10.000,2067-04-09T18:37:15.937500+00:00,20.000
Aries,3,2067-04-09T18:37:15.937500+00:00,20.000,2067-04-19T23:29:24.843750+00:00,30.000
Taurus,1,2067-04-19T23:29:24.843750+00:00,30.000,2067-04-30T05:51:54.843750+00:00,40.000
Taurus,2,2067-04-30T05:51:54.843750+00:00,40.000,2067-05-10T13:30:00+00:00,50.000
Taurus,3,2067-05-10T13:30:00+00:00,50.000,2067-05-20T22:13:28.593750+00:00,60.000
Gemini,1,2067-05-20T22:13:28.593750+00:00,60.000,2067-05-31T08:06:54.843750+00:00,70.000
Gemini,2,2067-05-31T08:06:54.843750+00:00,70.000,2067-06-10T18:45:00+00:00,80.000
Gemini,3,2067-06-10T18:45:00+00:00,80.000,2067-06-21T05:56:50.156250+00:00,90.000
Cancer,1,2067-06-21T05:56:50.156250+00:00,90.000,2067-07-01T17:38:12.187500+00:00,100.000
Cancer,2,2067-07-01T17:38:12.187500+00:00,100.000,2067-07-12T05:18:30.937500+00:00,110.000
Cancer,3,2067-07-12T05:18:30.937500+00:00,110.000,2067-07-22T16:51:26.718750+00:00,120.000
Leo,1,2067-07-22T16:51:26.718750+00:00,120.000,2067-08-02T04:05:44.531250+00:00,130.000
Leo,2,2067-08-02T04:05:44.531250+00:00,130.000,2067-08-12T14:33:06.328125+00:00,140.000
Leo,3,2067-08-12T14:33:06.328125+00:00,140.000,2067-08-23T00:13:00.468750+00:00,150.000
Virgo,1,2067-08-23T00:13:00.468750+00:00,150.000,2067-09-02T08:53:19.218750+00:00,160.000
Virgo,2,2067-09-02T08:53:19.218750+00:00,160.000,2067-09-12T16:13:18.046875+00:00,170.000
Virgo,3,2067-09-12T16:13:18.046875+00:00,170.000,2067-09-22T22:20:19.921875+00:00,180.000
Libra,1,2067-09-22T22:20:19.921875+00:00,180.000,2067-10-03T03:04:34.218750+00:00,190.000
Libra,2,2067-10-03T03:04:34.218750+00:00,190.000,2067-10-13T06:17:03.046875+00:00,200.000
Libra,3,2067-10-13T06:17:03.046875+00:00,200.000,2067-10-23T08:12:32.343750+00:00,210.000
Scorpio,1,2067-10-23T08:12:32.343750+00:00,210.000,2067-11-02T08:45:56.250000+00:00,220.000
Scorpio,2,2067-11-02T08:45:56.250000+00:00,220.000,2067-11-12T07:58:28.593750+00:00,230.000
Scorpio,3,2067-11-12T07:58:28.593750+00:00,230.000,2067-11-22T06:11:15+00:00,240.000
Sagittarius,1,2067-11-22T06:11:15+00:00,240.000,2067-12-02T03:25:18.750000+00:00,250.000
Sagittarius,2,2067-12-02T03:25:18.750000+00:00,250.000,2067-12-11T23:47:20.625000+00:00,260.000
Sagittarius,3,2067-12-11T23:47:20.625000+00:00,260.000,2067-12-21T19:43:42.656250+00:00,270.000
Capricorn,1,2067-12-21T19:43:42.656250+00:00,270.000,2067-12-31T15:18:59.062500+00:00,280.000
Capricorn,2,2067-12-31T15:18:59.062500+00:00,280.000,2068-01-10T10:41:57.187500+00:00,290.000
Capricorn,3,2068-01-10T10:41:57.187500+00:00,290.000,2068-01-20T06:20:44.531250+00:00,300.000
Aquarius,1,2068-01-20T06:20:44.531250+00:00,300.000,2068-01-30T02:20:37.500000+00:00,310.000
Aquarius,2,2068-01-30T02:20:37.500000+00:00,310.000,2068-02-08T22:49:41.250000+00:00,320.000
Aquarius,3,2068-02-08T22:49:41.250000+00:00,320.000,2068-02-18T20:13:56.718750+00:00,330.000
Pisces,1,2068-02-18T20:13:56.718750+00:00,330.000,2068-02-28T18:36:33.750000+00:00,340.000
Pisces,2,2068-02-28T18:36:33.750000+00:00,340.000,2068-03-09T18:01:24.375000+00:00,350.000
Pisces,3,2068-03-09T18:01:24.375000+00:00,350.000,2068-03-19T18:49:34.218750+00:00,0.000
Aries,1,2068-03-19T18:49:34.218750+00:00,0.000,2068-03-29T20:57:53.437500+00:00,10.000
Aries,2,2068-03-29T20:57:53.437500+00:00,10.000,2068-04-09T00:24:57.656250+00:00,20.000
Aries,3,2068-04-09T00:24:57.656250+00:00,20.000,2068-04-19T05:25:11.718750+00:00,30.000
Taurus,1,2068-04-19T05:25:11.718750+00:00,30.000,2068-04-29T11:44:52.968750+00:00,40.000
Taurus,2,2068-04-29T11:44:52.968750+00:00,40.000,2068-05-09T19:18:02.812500+00:00,50.000
Taurus,3,2068-05-09T19:18:02.812500+00:00,50.000,2068-05-20T04:10:39.843750+00:00,60.000
Gemini,1,2068-05-20T04:10:39.843750+00:00,60.000,2068-05-30T13:58:49.687500+00:00,70.000
Gemini,2,2068-05-30T13:58:49.687500+00:00,70.000,2068-06-10T00:34:48.281250+00:00,80.000
Gemini,3,2068-06-10T00:34:48.281250+00:00,80.000,2068-06-20T11:54:22.500000+00:00,90.000
Cancer,1,2068-06-20T11:54:22.500000+00:00,90.000,2068-06-30T23:28:00.468750+00:00,100.000
Cancer,2,2068-06-30T23:28:00.468750+00:00,100.000,2068-07-11T11:09:22.500000+00:00,110.000
Cancer,3,2068-07-11T11:09:22.500000+00:00,110.000,2068-07-21T22:47:24.140625+00:00,120.000
Leo,1,2068-07-21T22:47:24.140625+00:00,120.000,2068-08-01T09:52:01.875000+00:00,130.000
Leo,2,2068-08-01T09:52:01.875000+00:00,130.000,2068-08-11T20:22:44.062500+00:00,140.000
Leo,3,2068-08-11T20:22:44.062500+00:00,140.000,2068-08-22T06:04:34.218750+00:00,150.000
Virgo,1,2068-08-22T06:04:34.218750+00:00,150.000,2068-09-01T14:35:44.531250+00:00,160.000
Virgo,2,2068-09-01T14:35:44.531250+00:00,160.000,2068-09-11T22:01:10.312500+00:00,170.000
Virgo,3,2068-09-11T22:01:10.312500+00:00,170.000,2068-09-22T04:07:30+00:00,180.000
Libra,1,2068-09-22T04:07:30+00:00,180.000,2068-10-02T08:44:31.875000+00:00,190.000
Libra,2,2068-10-02T08:44:31.875000+00:00,190.000,2068-10-12T12:04:13.125000+00:00,200.000
Libra,3,2068-10-12T12:04:13.125000+00:00,200.000,2068-10-22T13:57:46.406250+00:00,210.000
Scorpio,1,2068-10-22T13:57:46.406250+00:00,210.000,2068-11-01T14:25:32.812500+00:00,220.000
Scorpio,2,2068-11-01T14:25:32.812500+00:00,220.000,2068-11-11T13:46:31.406250+00:00,230.000
Scorpio,3,2068-11-11T13:46:31.406250+00:00,230.000,2068-11-21T11:57:42.890625+00:00,240.000
Sagittarius,1,2068-11-21T11:57:42.890625+00:00,240.000,2068-12-01T09:07:01.875000+00:00,250.000
Sagittarius,2,2068-12-01T09:07:01.875000+00:00,250.000,2068-12-11T05:38:12.187500+00:00,260.000
Sagittarius,3,2068-12-11T05:38:12.187500+00:00,260.000,2068-12-21T01:33:30.937500+00:00,270.000
Capricorn,1,2068-12-21T01:33:30.937500+00:00,270.000,2068-12-30T21:03:52.031250+00:00,280.000
Capricorn,2,2068-12-30T21:03:52.031250+00:00,280.000,2069-01-09T16:35:58.593750+00:00,290.000
Capricorn,3,2069-01-09T16:35:58.593750+00:00,290.000,2069-01-19T12:13:42.656250+00:00,300.000
Aquarius,1,2069-01-19T12:13:42.656250+00:00,300.000,2069-01-29T08:08:40.312500+00:00,310.000
Aquarius,2,2069-01-29T08:08:40.312500+00:00,310.000,2069-02-08T04:46:31.406250+00:00,320.000
Aquarius,3,2069-02-08T04:46:31.406250+00:00,320.000,2069-02-18T02:09:43.593750+00:00,330.000
Pisces,1,2069-02-18T02:09:43.593750+00:00,330.000,2069-02-28T00:26:43.125000+00:00,340.000
Pisces,2,2069-02-28T00:26:43.125000+00:00,340.000,2069-03-09T23:59:38.906250+00:00,350.000
Pisces,3,2069-03-09T23:59:38.906250+00:00,350.000,2069-03-20T00:45:42.187500+00:00,0.000
Aries,1,2069-03-20T00:45:42.187500+00:00,0.000,2069-03-30T02:48:23.906250+00:00,10.000
Aries,2,2069-03-30T02:48:23.906250+00:00,10.000,2069-04-09T06:23:33.281250+00:00,20.000
Aries,3,2069-04-09T06:23:33.281250+00:00,20.000,2069-04-19T11:19:34.218750+00:00,30.000
Taurus,1,2069-04-19T11:19:34.218750+00:00,30.000,2069-04-29T17:34:20.156250+00:00,40.000
Taurus,2,2069-04-29T17:34:20.156250+00:00,40.000,2069-05-10T01:15:35.156250+00:00,50.000
Taurus,3,2069-05-10T01:15:35.156250+00:00,50.000,2069-05-20T10:01:52.500000+00:00,60.000
Gemini,1,2069-05-20T10:01:52.500000+00:00,60.000,2069-05-30T19:47:55.781250+00:00,70.000
Gemini,2,2069-05-30T19:47:55.781250+00:00,70.000,2069-06-10T06:30:56.250000+00:00,80.000
Gemini,3,2069-06-10T06:30:56.250000+00:00,80.000,2069-06-20T17:42:04.218750+00:00,90.000
Cancer,1,2069-06-20T17:42:04.218750+00:00,90.000,2069-07-01T05:17:27.656250+00:00,100.000
Cancer,2,2069-07-01T05:17:27.656250+00:00,100.000,2069-07-11T17:04:27.187500+00:00,110.000
Cancer,3,2069-07-11T17:04:27.187500+00:00,110.000,2069-07-22T04:33:09.843750+00:00,120.000
Leo,1,2069-07-22T04:33:09.843750+00:00,120.000,2069-08-01T15:43:14.531250+00:00,130.000
Leo,2,2069-08-01T15:43:14.531250+00:00,130.000,2069-08-12T02:16:24.375000+00:00,140.000
Leo,3,2069-08-12T02:16:24.375000+00:00,140.000,2069-08-22T11:50:09.375000+00:00,150.000
Virgo,1,2069-08-22T11:50:09.375000+00:00,150.000,2069-09-01T20:28:00.468750+00:00,160.000
Virgo,2,2069-09-01T20:28:00.468750+00:00,160.000,2069-09-12T03:52:22.968750+00:00,170.000
Virgo,3,2069-09-12T03:52:22.968750+00:00,170.000,2069-09-22T09:52:44.062500+00:00,180.000
Libra,1,2069-09-22T09:52:44.062500+00:00,180.000,2069-10-02T14:37:30+00:00,190.000
Libra,2,2069-10-02T14:37:30+00:00,190.000,2069-10-12T17:54:01.406250+00:00,200.000
Libra,3,2069-10-12T17:54:01.406250+00:00,200.000,2069-10-22T19:43:00.468750+00:00,210.000
Scorpio,1,2069-10-22T19:43:00.468750+00:00,210.000,2069-11-01T20:19:34.218750+00:00,220.000
Scorpio,2,2069-11-01T20:19:34.218750+00:00,220.000,2069-11-11T19:37:01.875000+00:00,230.000
Scorpio,3,2069-11-11T19:37:01.875000+00:00,230.000,2069-11-21T17:44:21.328125+00:00,240.000
Sagittarius,1,2069-11-21T17:44:21.328125+00:00,240.000,2069-12-01T15:02:48.750000+00:00,250.000
Sagittarius,2,2069-12-01T15:02:48.750000+00:00,250.000,2069-12-11T11:31:10.312500+00:00,260.000
Sagittarius,3,2069-12-11T11:31:10.312500+00:00,260.000,2069-12-21T07:22:47.578125+00:00,270.000
Capricorn,1,2069-12-21T07:22:47.578125+00:00,270.000,2069-12-31T03:02:27.656250+00:00,280.000
Capricorn,2,2069-12-31T03:02:27.656250+00:00,280.000,2070-01-09T22:31:45.468750+00:00,290.000
Capricorn,3,2070-01-09T22:31:45.468750+00:00,290.000,2070-01-19T18:05:48.046875+00:00,300.000
Aquarius,1,2070-01-19T18:05:48.046875+00:00,300.000,2070-01-29T14:09:11.953125+00:00,310.000
Aquarius,2,2070-01-29T14:09:11.953125+00:00,310.000,2070-02-08T10:43:42.656250+00:00,320.000
Aquarius,3,2070-02-08T10:43:42.656250+00:00,320.000,2070-02-18T08:01:59.531250+00:00,330.000
Pisces,1,2070-02-18T08:01:59.531250+00:00,330.000,2070-02-28T06:26:43.125000+00:00,340.000
Pisces,2,2070-02-28T06:26:43.125000+00:00,340.000,2070-03-10T05:55:04.687500+00:00,350.000
Pisces,3,2070-03-10T05:55:04.687500+00:00,350.000,2070-03-20T06:35:30.468750+00:00,0.000
Aries,1,2070-03-20T06:35:30.468750+00:00,0.000,2070-03-30T08:45:35.156250+00:00,10.000
Aries,2,2070-03-30T08:45:35.156250+00:00,10.000,2070-04-09T12:14:24.843750+00:00,20.000
Aries,3,2070-04-09T12:14:24.843750+00:00,20.000,2070-04-19T17:05:09.375000+00:00,30.000
Taurus,1,2070-04-19T17:05:09.375000+00:00,30.000,2070-04-29T23:26:57.187500+00:00,40.000
Taurus,2,2070-04-29T23:26:57.187500+00:00,40.000,2070-05-10T07:00:07.031250+00:00,50.000
Taurus,3,2070-05-10T07:00:07.031250+00:00,50.000,2070-05-20T15:43:56.718750+00:00,60.000
Gemini,1,2070-05-20T15:43:56.718750+00:00,60.000,2070-05-31T01:35:58.593750+00:00,70.000
Gemini,2,2070-05-31T01:35:58.593750+00:00,70.000,2070-06-10T12:09:50.625000+00:00,80.000
Gemini,3,2070-06-10T12:09:50.625000+00:00,80.000,2070-06-20T23:23:26.250000+00:00,90.000
Cancer,1,2070-06-20T23:23:26.250000+00:00,90.000,2070-07-01T11:03:23.906250+00:00,100.000
Cancer,2,2070-07-01T11:03:23.906250+00:00,100.000,2070-07-11T22:40:53.906250+00:00,110.000
Cancer,3,2070-07-11T22:40:53.906250+00:00,110.000,2070-07-22T10:16:17.343750+00:00,120.000
Leo,1,2070-07-22T10:16:17.343750+00:00,120.000,2070-08-01T21:28:49.687500+00:00,130.000
Leo,2,2070-08-01T21:28:49.687500+00:00,130.000,2070-08-12T07:55:18.750000+00:00,140.000
Leo,3,2070-08-12T07:55:18.750000+00:00,140.000,2070-08-22T17:37:51.093750+00:00,150.000
Virgo,1,2070-08-22T17:37:51.093750+00:00,150.000,2070-09-02T02:15:21.093750+00:00,160.000
Virgo,2,2070-09-02T02:15:21.093750+00:00,160.000,2070-09-12T09:35:51.562500+00:00,170.000
Virgo,3,2070-09-12T09:35:51.562500+00:00,170.000,2070-09-22T15:45:42.187500+00:00,180.000
Libra,1,2070-09-22T15:45:42.187500+00:00,180.000,2070-10-02T20:27:18.281250+00:00,190.000
Libra,2,2070-10-02T20:27:18.281250+00:00,190.000,2070-10-12T23:41:11.484375+00:00,200.000
Libra,3,2070-10-12T23:41:11.484375+00:00,200.000,2070-10-23T01:39:08.437500+00:00,210.000
Scorpio,1,2070-10-23T01:39:08.437500+00:00,210.000,2070-11-02T02:10:46.875000+00:00,220.000
Scorpio,2,2070-11-02T02:10:46.875000+00:00,220.000,2070-11-12T01:25:46.875000+00:00,230.000
Scorpio,3,2070-11-12T01:25:46.875000+00:00,230.000,2070-11-21T23:41:43.125000+00:00,240.000
Sagittarius,1,2070-11-21T23:41:43.125000+00:00,240.000,2070-12-01T20:54:43.593750+00:00,250.000
Sagittarius,2,2070-12-01T20:54:43.593750+00:00,250.000,2070-12-11T17:20:16.406250+00:00,260.000
Sagittarius,3,2070-12-11T17:20:16.406250+00:00,260.000,2070-12-21T13:20:09.375000+00:00,270.000
Capricorn,1,2070-12-21T13:20:09.375000+00:00,270.000,2070-12-31T08:54:22.500000+00:00,280.000
Capricorn,2,2070-12-31T08:54:22.500000+00:00,280.000,2071-01-10T04:21:12.656250+00:00,290.000
Capricorn,3,2071-01-10T04:21:12.656250+00:00,290.000,2071-01-20T00:03:09.843750+00:00,300.000
Aquarius,1,2071-01-20T00:03:09.843750+00:00,300.000,2071-01-29T20:01:38.437500+00:00,310.000
Aquarius,2,2071-01-29T20:01:38.437500+00:00,310.000,2071-02-08T16:33:30.937500+00:00,320.000
Aquarius,3,2071-02-08T16:33:30.937500+00:00,320.000,2071-02-18T14:00:24.609375+00:00,330.000
Pisces,1,2071-02-18T14:00:24.609375+00:00,330.000,2071-02-28T12:20:02.343750+00:00,340.000
Pisces,2,2071-02-28T12:20:02.343750+00:00,340.000,2071-03-10T11:46:17.343750+00:00,350.000
Pisces,3,2071-03-10T11:46:17.343750+00:00,350.000,2071-03-20T12:35:30.468750+00:00,0.000
Aries,1,2071-03-20T12:35:30.468750+00:00,0.000,2071-03-30T14:39:36.562500+00:00,10.000
Aries,2,2071-03-30T14:39:36.562500+00:00,10.000,2071-04-09T18:06:30.234375+00:00,20.000
Aries,3,2071-04-09T18:06:30.234375+00:00,20.000,2071-04-19T23:05:41.015625+00:00,30.000
Taurus,1,2071-04-19T23:05:41.015625+00:00,30.000,2071-04-30T05:20:16.406250+00:00,40.000
Taurus,2,2071-04-30T05:20:16.406250+00:00,40.000,2071-05-10T12:53:26.250000+00:00,50.000
Taurus,3,2071-05-10T12:53:26.250000+00:00,50.000,2071-05-20T21:43:46.171875+00:00,60.000
Gemini,1,2071-05-20T21:43:46.171875+00:00,60.000,2071-05-31T07:27:11.250000+00:00,70.000
Gemini,2,2071-05-31T07:27:11.250000+00:00,70.000,2071-06-10T18:04:13.125000+00:00,80.000
Gemini,3,2071-06-10T18:04:13.125000+00:00,80.000,2071-06-21T05:21:40.781250+00:00,90.000
Cancer,1,2071-06-21T05:21:40.781250+00:00,90.000,2071-07-01T16:52:30+00:00,100.000
Cancer,2,2071-07-01T16:52:30+00:00,100.000,2071-07-12T04:36:51.328125+00:00,110.000
Cancer,3,2071-07-12T04:36:51.328125+00:00,110.000,2071-07-22T16:13:07.500000+00:00,120.000
Leo,1,2071-07-22T16:13:07.500000+00:00,120.000,2071-08-02T03:17:55.781250+00:00,130.000
Leo,2,2071-08-02T03:17:55.781250+00:00,130.000,2071-08-12T13:52:30+00:00,140.000
Leo,3,2071-08-12T13:52:30+00:00,140.000,2071-08-22T23:32:34.687500+00:00,150.000
Virgo,1,2071-08-22T23:32:34.687500+00:00,150.000,2071-09-02T08:05:30.468750+00:00,160.000
Virgo,2,2071-09-02T08:05:30.468750+00:00,160.000,2071-09-12T15:34:06.093750+00:00,170.000
