primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,SATURN,TRINE,120.0,2027-03-28 03:22:51,2461492.6408691406,256.335474,16.335679,120.000205,0.000205
MOON,SATURN,SQUARE,90.0,2027-03-30 16:12:35,2461495.175415039,286.653162,16.653536,90.000374,0.000374
MOON,SATURN,SEXTILE,60.0,2027-04-02 05:34:41,2461497.732421875,316.974649,16.975205,60.000556,0.000556
MOON,SATURN,CONJUNCTION,0.0,2027-04-07 00:59:24,2461502.5412597656,17.582501,17.581668,359.999167,-0.000833
MOON,SATURN,OPPOSITION,180.0,2027-04-20 02:06:02,2461515.587524414,199.222184,19.222748,180.000564,0.000564
MOON,SATURN,TRINE,120.0,2027-04-24 18:44:38,2461520.2810058594,259.805123,19.805847,120.000724,0.000724
MOON,SATURN,SQUARE,90.0,2027-04-27 07:19:06,2461522.8049316406,290.11649,20.116832,90.000343,0.000343
MOON,SATURN,SEXTILE,60.0,2027-04-29 20:45:35,2461525.3649902344,320.429522,20.429993,60.000471,0.000471
MOON,SATURN,CONJUNCTION,0.0,2027-05-04 16:00:49,2461530.167236328,21.00942,21.010202,0.000782,0.000782
MOON,SATURN,OPPOSITION,180.0,2027-05-17 14:55:25,2461543.121826172,202.515148,22.514727,179.99958,-0.00042
MOON,SATURN,TRINE,120.0,2027-05-22 08:58:35,2461547.8740234375,263.039082,23.038899,119.999817,-0.000183
MOON,SATURN,SQUARE,90.0,2027-05-24 21:29:52,2461550.395751953,293.310626,23.310055,89.999429,-0.000571
MOON,SATURN,SEXTILE,60.0,2027-05-27 10:59:21,2461552.957885742,323.580546,23.580153,59.999608,-0.000392
MOON,SATURN,CONJUNCTION,0.0,2027-06-01 07:01:52,2461557.79296875,24.073537,24.074057,0.000521,0.000521
MOON,SATURN,OPPOSITION,180.0,2027-06-14 01:33:30,2461570.5649414062,205.26622,25.266872,180.000653,0.000653
MOON,SATURN,TRINE,120.0,2027-06-18 20:59:38,2461575.3747558594,265.667782,25.668709,120.000927,0.000927
MOON,SATURN,SQUARE,90.0,2027-06-21 09:36:54,2461577.9006347656,295.867837,25.8685,90.000663,0.000663
MOON,SATURN,SEXTILE,60.0,2027-06-23 23:02:20,2461580.4599609375,326.062171,26.062642,60.000471,0.000471
MOON,SATURN,CONJUNCTION,0.0,2027-06-28 20:15:52,2461585.3443603516,26.409608,26.409074,359.999466,-0.000534
MOON,SATURN,OPPOSITION,180.0,2027-07-11 10:40:53,2461597.9450683594,207.146733,27.146529,179.999796,-0.000204
MOON,SATURN,TRINE,120.0,2027-07-16 06:23:01,2461602.765991211,267.3646,27.36485,120.000249,0.000249
MOON,SATURN,SQUARE,90.0,2027-07-18 19:06:16,2461605.296020508,297.464317,27.464687,90.00037,0.00037
MOON,SATURN,SEXTILE,60.0,2027-07-21 08:17:06,2461607.8452148438,327.555221,27.55475,59.99953,-0.00047
MOON,SATURN,CONJUNCTION,0.0,2027-07-26 06:11:15,2461612.7578125,27.697175,27.697965,0.000789,0.000789
MOON,SATURN,OPPOSITION,180.0,2027-08-07 19:04:41,2461625.294921875,207.876282,27.87709,180.000808,0.000808
MOON,SATURN,TRINE,120.0,2027-08-12 13:18:55,2461630.0548095703,267.874106,27.873644,119.999538,-0.000462
MOON,SATURN,SQUARE,90.0,2027-08-15 01:57:46,2461632.5817871094,297.855557,27.855884,90.000327,0.000327
MOON,SATURN,SEXTILE,60.0,2027-08-17 14:48:45,2461635.1171875,327.826938,27.82696,60.000022,2.2e-05
MOON,SATURN,CONJUNCTION,0.0,2027-08-22 12:17:34,2461640.0122070312,27.739745,27.740005,0.00026,0.00026
MOON,SATURN,OPPOSITION,180.0,2027-09-04 03:05:58,2461652.6291503906,207.332362,27.333174,180.000812,0.000812
