primary,secondary,aspect,target_angle,exact_time,julian_date,primary_longitude,secondary_longitude,relative_angle,orb_degrees
MOON,MERCURY,CONJUNCTION,0.0,2027-03-06 06:16:52,2461470.76171875,321.31124,321.311502,0.000261,0.000261
MOON,MERCURY,OPPOSITION,180.0,2027-03-20 09:10:43,2461484.882446289,152.138878,332.139357,180.000479,0.000479
MOON,MERCURY,TRINE,120.0,2027-03-25 02:28:00,2461489.602783203,217.85113,337.851153,120.000023,2.3e-05
MOON,MERCURY,SQUARE,90.0,2027-03-27 17:35:44,2461492.233154297,251.340669,341.340185,89.999516,-0.000484
MOON,MERCURY,SEXTILE,60.0,2027-03-30 13:28:56,2461495.061767578,285.310026,345.310027,60.000001,1e-06
MOON,MERCURY,CONJUNCTION,0.0,2027-04-05 05:21:51,2461500.723510742,353.883168,353.882812,359.999644,-0.000356
MOON,MERCURY,OPPOSITION,180.0,2027-04-20 04:09:57,2461515.6735839844,200.386235,20.386285,180.00005,5e-05
MOON,MERCURY,TRINE,120.0,2027-04-25 18:19:41,2461521.263671875,271.739233,31.739294,120.000061,6.1e-05
MOON,MERCURY,SQUARE,90.0,2027-04-28 20:10:04,2461524.3403320312,308.257251,38.257731,90.00048,0.00048
MOON,MERCURY,SEXTILE,60.0,2027-05-01 20:47:20,2461527.3662109375,344.768735,44.767948,59.999213,-0.000787
MOON,MERCURY,CONJUNCTION,0.0,2027-05-07 04:35:16,2461532.6911621094,56.11553,56.116025,0.000495,0.000495
MOON,MERCURY,OPPOSITION,180.0,2027-05-22 08:15:21,2461547.8439941406,262.672016,82.671853,179.999837,-0.000163
MOON,MERCURY,TRINE,120.0,2027-05-27 22:23:29,2461553.4329833984,329.239663,89.23992,120.000257,0.000257
MOON,MERCURY,SQUARE,90.0,2027-05-30 13:47:13,2461556.0744628906,1.65254,91.652042,89.999501,-0.000499
MOON,MERCURY,SEXTILE,60.0,2027-06-01 23:35:12,2461558.482788086,33.439372,93.439444,60.000072,7.2e-05
MOON,MERCURY,CONJUNCTION,0.0,2027-06-06 06:40:46,2461562.7783203125,95.595198,95.595017,359.999819,-0.000181
MOON,MERCURY,OPPOSITION,180.0,2027-06-19 13:08:33,2461576.047607422,273.789808,93.789902,180.000094,9.4e-05
MOON,MERCURY,TRINE,120.0,2027-06-24 09:09:18,2461580.8814697266,331.0591,91.058733,119.999633,-0.000367
MOON,MERCURY,SQUARE,90.0,2027-06-26 18:08:15,2461583.2557373047,359.76693,89.766693,89.999763,-0.000237
MOON,MERCURY,SEXTILE,60.0,2027-06-29 00:27:46,2461585.5192871094,28.721763,88.722073,60.00031,0.00031
MOON,MERCURY,CONJUNCTION,0.0,2027-07-03 04:05:23,2461589.6704101562,87.577783,87.577376,359.999593,-0.000407
MOON,MERCURY,OPPOSITION,180.0,2027-07-16 18:39:22,2461603.27734375,273.495902,93.496242,180.00034,0.00034
MOON,MERCURY,TRINE,120.0,2027-07-22 10:15:45,2461608.9276123047,340.426423,100.426649,120.000226,0.000226
MOON,MERCURY,SQUARE,90.0,2027-07-25 05:45:14,2461611.7397460938,14.75506,104.755499,90.00044,0.00044
MOON,MERCURY,SEXTILE,60.0,2027-07-27 21:28:07,2461614.39453125,49.313841,109.314067,60.000227,0.000227
MOON,MERCURY,CONJUNCTION,0.0,2027-08-01 15:54:08,2461619.1625976562,118.41116,118.410197,359.999037,-0.000963
MOON,MERCURY,OPPOSITION,180.0,2027-08-17 21:58:53,2461635.4158935547,331.383022,151.382953,179.999931,-6.9e-05
MOON,MERCURY,TRINE,120.0,2027-08-23 14:42:46,2461641.1130371094,41.919033,161.918317,119.999284,-0.000716
MOON,MERCURY,SQUARE,90.0,2027-08-26 04:12:04,2461643.675048828,76.413927,166.412954,89.999027,-0.000973
MOON,MERCURY,SEXTILE,60.0,2027-08-28 13:12:35,2461646.050415039,110.449112,170.44917,60.000058,5.8e-05
MOON,MERCURY,CONJUNCTION,0.0,2027-09-02 01:28:46,2461650.561645508,177.778214,177.778462,0.000248,0.000248
MOON,MERCURY,OPPOSITION,180.0,2027-09-18 03:56:57,2461666.6645507812,20.352954,200.352085,179.999131,-0.000869
MOON,MERCURY,TRINE,120.0,2027-09-23 03:00:52,2461671.6256103516,85.953216,205.952932,119.999716,-0.000284
MOON,MERCURY,SQUARE,90.0,2027-09-25 10:03:37,2461673.919189453,118.236347,208.236149,89.999802,-0.000198
MOON,MERCURY,SEXTILE,60.0,2027-09-27 14:47:31,2461676.116333008,150.197549,210.197717,60.000168,0.000168
MOON,MERCURY,CONJUNCTION,0.0,2027-10-01 23:22:01,2461680.4736328125,213.26043,213.260665,0.000235,0.000235
