planet,pre_shadow_start_date,station_retrograde_date,station_retrograde_longitude,sun_aspect_date,sun_aspect_longitude,station_direct_date,station_direct_longitude,post_shadow_end_date
VENUS,2057-01-19 05:55:17,2057-02-20 11:46:49,1.544096426691624,2057-03-13 12:09:19,353.40556554263594,2057-04-03 08:13:07,345.42973908956947,2057-05-06 09:53:02
VENUS,2058-08-21 12:53:27,2058-09-23 11:57:08,209.1059006698602,2058-10-14 09:27:08,201.30606054388147,2058-11-04 09:41:36,193.3354802123926,2058-12-06 08:53:34
VENUS,2060-03-29 10:36:50,2060-05-01 18:41:31,71.02765507819295,2060-05-23 03:11:31,62.77205308357476,2060-06-13 15:29:05,54.534394787140336,2060-07-17 12:31:59
VENUS,2061-11-05 10:43:11,2061-12-07 01:31:41,284.042967144966,2061-12-27 14:01:41,276.34220887000856,2062-01-16 23:04:31,268.7281972338975,2062-02-17 11:16:29
VENUS,2063-06-07 13:41:50,2063-07-11 07:11:10,137.77911517486834,2063-08-01 19:11:10,129.61508287446873,2063-08-23 09:30:06,121.32739888734551,2063-09-25 23:00:03
VENUS,2065-01-16 21:35:52,2065-02-18 03:05:50,359.2135282562158,2065-03-11 02:35:50,351.08070161637215,2065-03-31 22:09:07,343.115624727163,2065-05-03 22:47:10
VENUS,2066-08-19 00:50:10,2066-09-21 01:10:24,206.78044284464985,2066-10-11 23:10:24,198.9669513900298,2066-11-02 00:40:35,190.98412617017493,2066-12-04 00:29:58
VENUS,2068-03-27 03:54:50,2068-04-29 10:50:43,68.87095337146803,2068-05-20 19:35:43,60.61886996116434,2068-06-11 07:31:44,52.388575103793514,2068-07-15 04:16:01
VENUS,2069-11-02 22:21:50,2069-12-04 13:10:20,281.55454370693064,2069-12-25 02:10:20,273.86720509337533,2070-01-14 10:39:27,266.24644941521984,2070-02-14 22:51:37
VENUS,2071-06-05 05:41:53,2071-07-08 23:46:41,135.6363263247568,2071-07-30 11:16:41,127.46495130406562,2071-08-21 01:57:55,119.16710548802894,2071-09-23 16:28:49
VENUS,2073-01-14 13:15:18,2073-02-15 18:21:10,356.85117870738566,2073-03-08 16:51:10,348.72570412607786,2073-03-29 12:13:13,340.775597295792,2073-05-01 11:24:00
VENUS,2074-08-16 13:09:24,2074-09-18 14:07:55,204.45849192445914,2074-10-09 13:07:55,196.63575983673118,2074-10-30 15:29:06,188.6385803751385,2074-12-01 16:23:00
VENUS,2076-03-24 20:59:51,2076-04-27 02:39:06,66.67784115756514,2076-05-18 11:39:06,58.43253598302855,2076-06-08 22:52:22,50.20452984082956,2076-07-12 19:37:10
